date,bat,km,engOn,evDesc,dir,lat,lng,speed,heading,wheel_speed,can_fls,can_taho,can_engine_hrs,eng_temp
1718145528,13.081,0,True,,"Valentin Torra 5001-5400 A 80 Mts, Parana, Entre Rios",-31.7698,-60.4514,0.0,258.0,7.0,78.0,1657.0,39962.0,0.0
1718145534,13.383,0,True,,"Valentin Torra 5001-5400 A 80 Mts, Parana, Entre Rios",-31.7698,-60.4514,0.0,258.0,3.0,78.0,1497.0,39962.0,0.0
1718145544,13.285,0,True,,"Valentin Torra 5001-5400 A 80 Mts, Parana, Entre Rios",-31.7698,-60.4514,0.0,258.0,8.0,78.0,1752.0,39962.0,0.0
1718145550,13.471,0,True,,"Valentin Torra 5001-5400 A 80 Mts, Parana, Entre Rios",-31.7698,-60.4514,0.0,258.0,7.0,78.0,1652.0,39962.0,0.0
1718145552,13.533,0,True,,"Valentin Torra 5001-5400 A 80 Mts, Parana, Entre Rios",-31.7698,-60.4514,0.0,258.0,9.0,78.0,1843.0,39962.0,0.0
1718145556,13.587,0,True,,"Valentin Torra 5001-5400 A 80 Mts, Parana, Entre Rios",-31.7698,-60.4514,0.0,258.0,5.0,78.0,1613.0,39962.0,0.0
1718145558,13.666,0,True,,"Valentin Torra 5001-5400 A 80 Mts, Parana, Entre Rios",-31.7698,-60.4514,0.0,258.0,6.0,78.0,1603.0,39962.0,0.0
1718145560,13.436,0,True,,"Valentin Torra 5001-5400 A 80 Mts, Parana, Entre Rios",-31.7698,-60.4514,0.0,258.0,7.0,78.0,1698.0,39962.0,0.0
1718145564,13.48,0,True,,"Valentin Torra 5001-5400 A 62 Mts, Parana, Entre Rios",-31.7699,-60.4519,7.0,312.0,7.0,78.0,1680.0,39962.0,0.0
1718145568,13.347,0,True,,-,,,,,7.0,78.0,1667.0,39962.0,0.0
1718145570,13.702,0,True,,-,,,,,9.0,78.0,1838.0,39962.0,0.0
1718145572,13.356,0,True,,-,,,,,9.0,78.0,1813.0,39962.0,0.0
1718145574,13.383,0,True,,"Valentin Torra 5001-5400 A 80 Mts, Parana, Entre Rios",-31.7697,-60.452,6.0,348.0,9.0,78.0,1770.0,39962.0,0.0
1718145576,13.489,0,True,,"Valentin Torra 5001-5400 A 80 Mts, Parana, Entre Rios",-31.7697,-60.452,9.0,358.0,8.0,78.0,1732.0,39962.0,0.0
1718145578,13.028,0,True,,"Valentin Torra 5001-5400 A 90 Mts, Parana, Entre Rios",-31.7696,-60.452,9.0,12.0,0.0,78.0,1147.0,39962.0,0.0
1718145580,13.666,0,True,,"Valentin Torra 5001-5400 A 80 Mts, Parana, Entre Rios",-31.7697,-60.452,5.0,12.0,0.0,78.0,1508.0,39962.0,0.0
1718145582,13.25,0,True,,"Valentin Torra 5001-5400 A 80 Mts, Parana, Entre Rios",-31.7697,-60.452,0.0,12.0,7.0,78.0,1632.0,39962.0,0.0
1718145584,13.143,0,True,,"Valentin Torra 5001-5400 A 90 Mts, Parana, Entre Rios",-31.7696,-60.452,2.0,12.0,9.0,78.0,1836.0,39962.0,0.0
1718145586,13.436,0,True,,"Valentin Torra 5001-5400 A 90 Mts, Parana, Entre Rios",-31.7696,-60.452,4.0,12.0,9.0,78.0,1809.0,39962.0,0.0
1718145588,13.25,0,True,,"Valentin Torra 5001-5400 A 92 Mts, Parana, Entre Rios",-31.7696,-60.4519,5.0,78.0,9.0,78.0,1803.0,39962.0,0.0
1718145590,13.232,0,True,,"Valentin Torra 5001-5400 A 83 Mts, Parana, Entre Rios",-31.7697,-60.4518,10.0,94.0,9.0,78.0,1722.0,39962.0,0.0
1718145606,13.064,0,True,,"Valentin Torra 5001-5400 A 88 Mts, Parana, Entre Rios",-31.7697,-60.4515,5.0,98.0,9.0,78.0,1811.0,39962.0,0.0
1718145632,13.303,0,True,,"Valentin Torra 5001-5400 A 85 Mts, Parana, Entre Rios",-31.7698,-60.4511,0.0,98.0,0.0,78.0,1549.0,39962.0,0.0
1718145664,13.595,0,True,,"Valentin Torra 5001-5400 A 86 Mts, Parana, Entre Rios",-31.7698,-60.451,5.0,98.0,5.0,78.0,1606.0,39962.0,0.0
1718145700,13.755,0,True,,"Valentin Torra 5001-5400 A 96 Mts, Parana, Entre Rios",-31.7697,-60.451,0.0,98.0,2.0,78.0,1653.0,39962.0,0.0
1718145732,13.409,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.4509,3.0,98.0,9.0,78.0,1830.0,39962.0,0.0
1718145736,13.117,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.4508,6.0,88.0,3.0,78.0,1403.0,39962.0,0.0
1718145740,13.551,0,True,,"Valentin Torra 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7697,-60.4507,5.0,88.0,0.0,78.0,1444.0,39962.0,0.0
1718145752,13.365,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.4509,5.0,88.0,8.0,78.0,1782.0,39962.0,0.0
1718145754,13.454,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.4509,5.0,356.0,5.0,78.0,1579.0,39962.0,0.0
1718145756,13.037,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.4509,7.0,326.0,9.0,78.0,1796.0,39962.0,0.0
1718145758,13.684,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,6.0,326.0,9.0,78.0,1823.0,39962.0,0.0
1718145764,13.48,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.451,7.0,354.0,9.0,78.0,1723.0,39962.0,0.0
1718145776,12.949,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,2.0,20.0,0.0,78.0,1111.0,39962.0,0.0
1718145782,12.656,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,2.0,20.0,0.0,78.0,1046.0,39962.0,0.0
1718145784,12.328,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1045.0,39962.0,0.0
1718145806,12.736,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1047.0,39962.0,0.0
1718145808,12.824,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1042.0,39962.0,0.0
1718145928,12.213,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1045.0,39962.0,0.0
1718146046,12.355,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1047.0,39962.0,0.0
1718146166,12.027,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1044.0,39962.0,0.0
1718146288,12.629,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1049.0,39962.0,0.0
1718146408,12.213,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1048.0,39962.0,0.0
1718146528,11.867,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1047.0,39962.0,0.0
1718146532,13.179,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,1.0,78.0,1472.0,39962.0,0.0
1718146534,13.401,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1607.0,39962.0,0.0
1718146638,12.692,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1054.0,39962.0,0.0
1718146640,12.833,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1055.0,39962.0,0.0
1718146698,12.692,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1055.0,39962.0,0.0
1718146702,12.381,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1056.0,39962.0,0.0
1718146822,12.089,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1056.0,39962.0,0.0
1718146942,11.885,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1055.0,39962.0,0.0
1718146976,13.365,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,2.0,78.0,1400.0,39962.0,0.0
1718146978,13.418,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,1.0,78.0,1428.0,39962.0,0.0
1718147098,12.913,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1055.0,39962.0,0.0
1718147102,12.851,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1055.0,39962.0,0.0
1718147104,12.567,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1053.0,39962.0,0.0
1718147140,12.346,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1053.0,39962.0,0.0
1718147142,12.727,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1050.0,39962.0,0.0
1718147262,12.47,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1056.0,39962.0,0.0
1718147382,12.497,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1054.0,39962.0,0.0
1718147478,13.223,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,2.0,78.0,1544.0,39962.0,0.0
1718147480,12.949,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,0.0,78.0,1421.0,39962.0,0.0
1718147514,12.399,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,9.0,78.0,1819.0,39962.0,0.0
1718147520,13.312,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,9.0,78.0,1826.0,39962.0,0.0
1718147522,13.613,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,20.0,9.0,78.0,1754.0,39962.0,0.0
1718147524,13.294,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,8.0,176.0,7.0,78.0,1625.0,39962.0,0.0
1718147534,13.613,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,5.0,184.0,9.0,78.0,1810.0,39962.0,0.0
1718147536,13.25,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.451,1.0,104.0,9.0,78.0,1826.0,39962.0,0.0
1718147538,13.489,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,5.0,16.0,9.0,78.0,1748.0,39962.0,0.0
1718147540,13.622,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,9.0,358.0,8.0,78.0,1843.0,39962.0,0.0
1718147542,12.913,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.451,5.0,350.0,0.0,78.0,1209.0,39962.0,0.0
1718147550,13.542,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.451,0.0,340.0,0.0,78.0,1594.0,39962.0,0.0
1718147558,13.463,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.451,1.0,340.0,9.0,78.0,1831.0,39962.0,0.0
1718147560,13.126,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.451,4.0,0.0,9.0,78.0,1816.0,39962.0,0.0
1718147562,13.578,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.451,5.0,8.0,9.0,78.0,1808.0,39962.0,0.0
1718147564,13.312,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,6.0,6.0,9.0,78.0,1811.0,39962.0,0.0
1718147580,13.099,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,1.0,30.0,0.0,78.0,1108.0,39962.0,0.0
1718147586,12.771,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1108.0,39962.0,0.0
1718147588,12.824,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1110.0,39962.0,0.0
1718147614,13.365,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1373.0,39962.0,0.0
1718147616,13.037,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1474.0,39962.0,0.0
1718147700,13.285,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1659.0,39963.0,0.0
1718147704,13.489,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1467.0,39963.0,0.0
1718147706,13.658,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1412.0,39963.0,0.0
1718147730,12.949,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1049.0,39963.0,0.0
1718147760,12.966,0,False,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1051.0,39963.0,0.0
1718147762,12.807,0,False,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1050.0,39963.0,0.0
1718147882,12.204,0,False,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1051.0,39963.0,0.0
1718148002,11.929,0,False,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1050.0,39963.0,0.0
1718148112,12.966,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,2.0,78.0,1574.0,39963.0,0.0
1718148114,13.542,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1457.0,39963.0,0.0
1718148230,13.179,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1183.0,39963.0,0.0
1718148232,13.64,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1175.0,39963.0,0.0
1718148262,12.683,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1056.0,39963.0,0.0
1718148264,12.984,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1058.0,39963.0,0.0
1718148296,12.594,0,False,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1053.0,39963.0,0.0
1718148298,12.337,0,False,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1055.0,39963.0,0.0
1718148418,11.991,0,False,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1056.0,39963.0,0.0
1718148538,12.443,0,False,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1054.0,39963.0,0.0
1718148568,13.002,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,1.0,78.0,1570.0,39963.0,0.0
1718148570,13.374,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,2.0,78.0,1541.0,39963.0,0.0
1718148668,13.392,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1611.0,39963.0,0.0
1718148676,13.019,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,1.0,78.0,1606.0,39963.0,0.0
1718148702,13.214,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1059.0,39963.0,0.0
1718148704,13.037,0,True,,-,,,,,0.0,78.0,1061.0,39963.0,0.0
1718148738,12.408,0,False,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1060.0,39963.0,0.0
1718148740,12.576,0,False,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1058.0,39963.0,0.0
1718148860,12.399,0,False,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1062.0,39963.0,0.0
1718148980,11.805,0,False,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1059.0,39963.0,0.0
1718149042,13.055,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1890.0,39963.0,0.0
1718149044,12.745,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,0.0,78.0,1358.0,39963.0,0.0
1718149050,13.321,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,0.0,30.0,3.0,78.0,1457.0,39963.0,0.0
1718149054,13.356,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,8.0,278.0,0.0,78.0,1593.0,39963.0,0.0
1718149062,13.33,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,2.0,280.0,0.0,78.0,1123.0,39963.0,0.0
1718149064,12.754,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,280.0,0.0,78.0,1115.0,39963.0,0.0
1718149068,13.268,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,280.0,2.0,78.0,1407.0,39963.0,0.0
1718149070,13.064,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,280.0,6.0,78.0,1596.0,39963.0,0.0
1718149188,13.401,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,280.0,0.0,78.0,1106.0,39963.0,0.0
1718149190,12.789,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,280.0,0.0,78.0,1109.0,39963.0,0.0
1718149224,12.497,0,False,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,280.0,0.0,78.0,1038.0,39963.0,0.0
1718149226,12.754,0,False,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,280.0,0.0,78.0,1040.0,39963.0,0.0
1718149346,12.47,0,False,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,280.0,0.0,78.0,1042.0,39963.0,0.0
1718149466,12.133,0,False,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,280.0,0.0,78.0,1040.0,39963.0,0.0
1718149526,13.055,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,280.0,3.0,78.0,1471.0,39963.0,0.0
1718149626,13.471,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,280.0,9.0,78.0,1806.0,39963.0,0.0
1718149628,13.285,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,280.0,9.0,78.0,1819.0,39963.0,0.0
1718149632,13.25,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,280.0,9.0,78.0,1812.0,39963.0,0.0
1718149634,13.223,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,280.0,9.0,78.0,1805.0,39963.0,0.0
1718149638,13.126,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,8.0,352.0,0.0,78.0,1149.0,39963.0,0.0
1718149640,13.073,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,3.0,352.0,0.0,78.0,1128.0,39963.0,0.0
1718149646,12.904,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,0.0,352.0,0.0,78.0,1455.0,39963.0,0.0
1718149668,13.152,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.451,5.0,164.0,9.0,78.0,1795.0,39963.0,0.0
1718149670,13.046,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.451,5.0,166.0,8.0,78.0,1786.0,39963.0,0.0
1718149676,13.666,0,True,,"Valentin Torra 5001-5400 A 96 Mts, Parana, Entre Rios",-31.7697,-60.451,3.0,168.0,4.0,78.0,1489.0,39963.0,0.0
1718149686,12.745,0,True,,"Valentin Torra 5001-5400 A 85 Mts, Parana, Entre Rios",-31.7698,-60.4511,0.0,168.0,0.0,78.0,1474.0,39963.0,0.0
1718149710,13.498,0,True,,"Valentin Torra 5001-5400 A 86 Mts, Parana, Entre Rios",-31.7698,-60.451,5.0,102.0,9.0,78.0,1803.0,39963.0,0.0
1718149712,13.409,0,True,,"Valentin Torra 5001-5400 A 96 Mts, Parana, Entre Rios",-31.7697,-60.451,5.0,38.0,9.0,78.0,1807.0,39963.0,0.0
1718149716,13.498,0,True,,"Valentin Torra 5001-5400 A 96 Mts, Parana, Entre Rios",-31.7697,-60.451,6.0,18.0,9.0,78.0,1804.0,39963.0,0.0
1718149718,13.392,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.451,5.0,358.0,5.0,78.0,1519.0,39963.0,0.0
1718149730,13.445,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.451,5.0,210.0,8.0,78.0,1721.0,39963.0,0.0
1718149732,13.711,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.451,6.0,178.0,4.0,78.0,1486.0,39963.0,0.0
1718149738,13.533,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.451,2.0,178.0,9.0,78.0,1822.0,39963.0,0.0
1718149742,13.188,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.4509,3.0,178.0,3.0,78.0,1480.0,39963.0,0.0
1718149744,13.436,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.4509,4.0,178.0,0.0,78.0,1478.0,39963.0,0.0
1718149754,13.312,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.4508,0.0,178.0,5.0,78.0,1602.0,39963.0,0.0
1718149816,13.241,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.451,5.0,28.0,8.0,78.0,1721.0,39963.0,0.0
1718149832,12.824,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,0.0,78.0,1050.0,39963.0,0.0
1718149834,12.559,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,0.0,78.0,1044.0,39963.0,0.0
1718149846,13.25,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,0.0,78.0,1743.0,39963.0,0.0
1718149848,13.365,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,0.0,78.0,1549.0,39963.0,0.0
1718149938,13.046,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,0.0,78.0,1065.0,39963.0,0.0
1718149940,12.745,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,0.0,78.0,1064.0,39963.0,0.0
1718149998,12.346,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,0.0,78.0,1062.0,39963.0,0.0
1718150000,12.514,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,0.0,78.0,1063.0,39963.0,0.0
1718150120,12.364,0,False,,-,,,,,0.0,78.0,1063.0,39963.0,0.0
1718150180,13.206,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,2.0,78.0,1606.0,39963.0,0.0
